Gorilla_GON_ACC.bam.out	Gorilla_Sakura_ACC.bam.out	Gorilla_GON_CB.bam.out	Gorilla_Sakura_CB.bam.out	Gorilla_GON_DPFC.bam.out	Gorilla_Sakura_DPFC.bam.out	Gorilla_GON_HIP.bam.out	Gorilla_Sakura_HIP.bam.out	Gorilla_GON_PMC.bam.out	Gorilla_Sakura_PMC.bam.out	Gorilla_GON_STR.bam.out	Gorilla_Sakura_STR.bam.out	Gorilla_GON_V1C.bam.out	Gorilla_Sakura_V1C.bam.out	Gorilla_GON_VPFC.bam.out	Gorilla_Sakura_VPFC.bam.out	Normalize_type
TCONS_000346251	636.838833922621	324.597863821458	491.931672121816	0	729.404469100969	364.228135020826	941.827461729782	0	429.678244653883	0	510.083457304868	300.015960849117	946.793913540894	0	697.717742008633	0	FPKM
TCONS_000346281	78.7841856399116	0	13.154044438418	0	91.8883450017751	0	290.415532351999	0	180.180541166734	0	399.316021533576	0	96.3753098852979	0	111.686585401876	0	FPKM
TCONS_000346351	44.5296048398336	0	35.0458315366504	0	0	0	16.1577623231295	0	140.343603499618	161.51709779618	77.7737139571981	0	62.6554795725592	0	0	0	FPKM
TCONS_000346441	0	0	331.342407255603	0	842.309829182937	0	505.262732410331	0	345.277160882583	0	155.547427914397	0	139.586891199625	0	478.065860265172	373.559740420807	FPKM
TCONS_000346631	243.430702197641	0	72.584254221	0	304.772673209093	0	245.133174970765	0	283.894554503458	0	28.9909184643319	0	293.37276194225	0	329.351561713629	0	FPKM
TCONS_000346861	39.5781027022741	0	14.7040503471977	0	67.1772889171302	0	44.8152310865661	0	29.1270715683023	0	33.7536063980481	0	72.0650415996019	0	54.3789126584837	0	FPKM
TCONS_000346881	251.043714241961	321.606178440615	530.147851608966	0	64.9280493328513	0	260.964692520961	0	273.186325093912	0	876.847005145754	0	764.272780528644	0	1132.26124799646	0	FPKM
TCONS_000346891	25.3245852086188	39.009804763339	29.3763561988272	0	18.6843307432665	0	8.11552007839721	38.5969752476825	15.748103118932	0	25.2014527125401	0	9.88705714713428	0	46.9943382056785	0	FPKM
TCONS_000346901	63.7229293048265	0	57.1555660284093	0	70.607721363856	0	72.2160878667583	0	59.3670581099606	0	29.3790285184933	72.0462107277454	79.5575223681682	0	63.0717865359406	0	FPKM
TCONS_000347021	75.395065430665	139.856795033293	69.3507364023357	177.091450024793	71.0728932263822	0	88.2781752412706	0	108.997151514336	0	47.4993823496981	0	68.7647440206773	0	95.3900374624794	0	FPKM
TCONS_000347421	0	0	194.758514188408	0	68.4955245709199	0	103.925788880527	234.830755126472	30.6345724997487	0	39.9853557633052	0	35.9587969720775	0	39.5640711943591	0	FPKM
TCONS_000347731	0	0	0	0	173.141464887603	0	0	0	0	0	371.100043376293	0	71.6062623686391	0	82.7421681228185	0	FPKM
TCONS_000348061	34.7366636685066	0	4.70292449007953	0	17.6574865041182	93.380481761111	8.92504826576851	0	27.9011847177846	0	19.5778920334856	0	7.75482728886809	0	18.8160032465885	0	FPKM
TCONS_000348731	162.21286151019	0	38.3155477509765	157.314739869739	115.824847811941	0	83.177531804154	131.428519357844	157.943548577868	144.720138989222	38.5165059597553	0	64.2884756108016	331.511163804197	156.130371670692	235.546224156339	FPKM
TCONS_000348741	294.47427680582	711.467977699491	298.111377121886	917.402516317148	266.760753835181	1715.76862860043	237.690801537118	953.665464073325	253.996991913625	1687.42077032164	329.069225276678	1031.51555078461	366.433708154366	1289.96180745578	353.197911688449	1372.82342278376	FPKM
TCONS_000348771	7.25377566277021	0	74.6266683008114	27.7790509842812	10.8213415554752	0	11.4709754954268	0	26.7743194222359	0	28.2531256291617	0	33.3584921492622	0	11.4026309427206	0	FPKM
TCONS_000348901	272.93092882398	0	79.7066228189424	63.5875942638394	143.619648293865	278.955123373482	162.065404735389	121.7185589399	191.230427565739	0	83.6944031941465	0	138.156046073434	0	93.5346248344903	0	FPKM
TCONS_000349001	210.267249674336	0	89.8933436724842	0	318.092217387675	0	85.6765786731339	0	176.247087623233	0	140.424761311607	0	39.9542188578639	0	144.669992583359	0	FPKM
TCONS_000349161	26.8142666914787	0	21.6628022574243	0	82.557519681506	0	61.3533317926829	0	48.0385615140986	0	53.1850303711595	0	99.5903189264983	0	81.0419865860484	0	FPKM
TCONS_000349291	28.8700271378255	0	0	0	48.3185483407265	0	20.2200246021083	0	256.95044530797	0	34.3147053096	0	0	0	18.0781207663301	0	FPKM
TCONS_000349381	223.991589862439	0	38.8775091179908	0	20.3695841044239	0	35.6113866126683	0	42.2788360264389	0	73.0382659453561	0	17.7288816796952	0	150.440305677852	0	FPKM
TCONS_00034939	0	0	13.2056756514914	0	0	0	0	0	0	0	21.0637141967411	0	0	0	23.0085173389655	0	FPKM
TCONS_000349401	100.62582072935	0	23.6673148039716	27.5414385730626	133.987376095308	0	79.5952676156068	0	53.0770335383956	0	87.9677826792716	0	75.529893183359	0	48.9358754602146	0	FPKM
TCONS_000349971	36.6991870396087	0	27.7168553597843	0	32.1293439997614	0	98.7294994365012	0	157.840987832038	0	44.7229571570616	0	83.1208372218879	0	98.910177985898	0	FPKM
TCONS_000350311	168.995280806783	245.734298315541	204.232604472204	990.721398740098	114.719498207737	548.943832067102	193.45645159855	0	44.372968466838	530.136258271781	52.4252442230002	224.187750964175	164.097684594798	0	180.528366813422	0	FPKM
TCONS_000350561	445.121498553581	0	366.027612440659	115.275150545024	433.949494275259	0	345.388972654315	0	301.248529629099	0	176.462531756848	0	595.53723158076	0	467.500868878098	0	FPKM
TCONS_000350961	167.093404656225	0	134.783352103974	0	139.707250978273	0	95.2973348850845	0	199.078723391759	108.060444690342	86.9363346411563	266.101113100956	113.101173382261	0	122.931221211045	0	FPKM
TCONS_000351281	233.623753617274	0	184.705767448868	0	267.557239858109	0	230.192439344676	26.2692031158427	348.196491220562	0	281.270852345271	93.226589509855	225.271426753541	0	270.635841568385	56.2956367616361	FPKM
TCONS_000351951	0	0	250.698223479107	0	0	0	0	0	0	0	0	0	0	0	0	0	FPKM
TCONS_000352381	547.34995688814	0	467.909210246089	0	466.795491238824	0	443.212923166956	0	529.498521481277	0	541.44104689328	363.224071295073	570.380917488126	0	644.349637748712	0	FPKM
TCONS_000352461	555.427583412711	2329.39054478015	529.322932752727	2384.83152700054	624.667245869	3343.63378300578	646.299523636431	4232.53004820299	494.669124545383	2888.90707830383	419.702816017706	4733.27131238755	546.580652479575	3135.07250900201	707.058350443777	2672.61848905593	FPKM
TCONS_000352491	1001.08793764117	0	482.264832999466	0	943.407994292591	0	668.819961030004	0	918.225704160902	0	305.48910899462	0	605.202057662307	104.366468660863	954.633551115539	44.567379102962	FPKM
TCONS_000353071	242.265961995739	0	257.277633869057	0	678.851684113773	0	36.3344604525196	0	236.339447021233	0	119.956067289916	0	0	0	159.355286755058	0	FPKM
TCONS_000353151	259.83024424043	0	20.7481962797627	0	353.843692434055	0	193.805650969667	116.825350540306	264.035475969035	0	59.5992250114107	0	142.903210428991	0	294.698133040175	0	FPKM
TCONS_000353361	106.439335373867	797.23289049295	114.718369418532	2052.33287122675	80.9868197710922	676.51528599819	114.475341416823	121.612439882411	66.5594527002572	300.426054215887	97.7542537307322	2485.96006764513	91.8947033730868	1146.08145200879	90.6869664671638	717.300238404515	FPKM
TCONS_000353371	264.581919529947	1534.26976036821	308.386127660335	1996.87688455256	207.503727445322	1510.49464213818	237.445041618244	697.037320772228	181.019094054947	1082.91178735944	122.513711958753	1207.95900026091	316.676067782176	1033.42659663893	145.093918679703	1586.3556493033	FPKM
TCONS_000353531	127.367766784524	0	201.244774958924	326.435852580262	265.237988763988	0	339.057886222722	0	184.147819137377	348.965839733948	297.548683427839	0	334.162557720315	0	465.145161339087	0	FPKM
TCONS_000353641	331.162687025782	331.329903475927	465.976474001237	477.66924582112	234.483777235054	442.120845236636	295.170668418407	329.639291337982	268.771331687778	417.887682238206	301.398081846443	444.724235626003	334.850488873625	347.55781765492	285.279394470593	575.259620233639	FPKM
TCONS_000353651	344.424184088509	0	237.702161726847	0	220.584677207665	0	230.899635778915	61.8304381848957	154.170267184781	136.70180244744	243.886822031452	111.379901752902	288.442127287758	0	182.049847717078	0	FPKM
TCONS_000353731	230.680604248969	0	132.536962902241	71.6969433298756	151.207101411276	0	168.601232977752	0	181.327174205296	0	133.765442733944	0	117.312387284792	0	232.903880642008	0	FPKM
TCONS_000353821	39.5479823805829	0	88.8967434100398	118.060966683195	176.076065987393	0	131.096862804878	0	126.032727926723	0	72.9629687639695	0	30.2949571559627	0	137.02524657282	0	FPKM
TCONS_000354231	227.921266877569	57.2506486641621	103.065376035805	58.015217043339	289.515236369435	316.263936170347	395.662189952813	281.910809509145	223.96356381573	933.812026129307	71.9377790683319	101.329894061622	89.9784946898767	142.711291916804	207.546217629036	364.701823436176	FPKM
TCONS_000354241	75.3131142725882	0	467.116170851156	15.1327878679592	108.032980724077	0	86.1284417086796	0	78.512636066324	0	58.7850279484133	0	129.29300803314	0	91.9681568998449	0	FPKM
TCONS_00035433	42.6650647357026	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0150740836428	0	FPKM
TCONS_000354351	0	0	27.4731141694345	0	18.9455706259992	0	0	0	13.3118905400514	0	54.5464968794222	0	16.5080305460635	0	27.848496714476	0	FPKM
TCONS_000354361	17.4969861441366	0	7.16768235951157	0	19.7249770125118	0	47.9935066705214	0	53.4278005234172	0	0	0	34.7136340129185	0	32.4549021516227	0	FPKM
TCONS_000354371	120.530928408416	0	34.3845894321852	0	40.5624256135817	0	38.552362885887	0	40.3980590429349	0	0	0	59.1596802831032	0	48.7822306393034	0	FPKM
TCONS_000354381	14.1751360742187	0	17.5088862120655	0	5.2822819796218	0	16.8288919494037	0	26.182154379722	0	0	0	13.9586891199626	0	14.8365266978847	0	FPKM
TCONS_000355161	38.8386015307069	0	58.3162636769862	0	103.3109293252	0	0	0	0	0	0	0	88.9303581029875	0	80.1725355724206	0	FPKM
TCONS_000355191	1280.52539724226	2686.42081438847	1039.53969590428	236.713717660542	1247.77927209502	3032.78792191565	1119.56720835366	1724.93159783748	1781.15390579429	3429.07000446415	713.579172054584	930.454905606383	1216.17828004419	3348.33679376661	1363.44020489289	3348.01749004337	FPKM
TCONS_000355231	130.240723930039	0	113.898952494113	0	410.973147425519	738.96285085956	76.5549594561105	0	156.057473845235	0	131.063110557501	0	402.039327257254	0	727.198773361111	0	FPKM
TCONS_000355471	165.496970853777	0	19.8085134772372	0	216.80322559839	0	271.389145370477	0	54.9694982499635	0	107.2334540925	0	0	0	407.614049278726	0	FPKM
TCONS_000355531	106.448144753994	0	0	0	73.072599483631	0	754.255922986971	0	82.3664366748657	0	43.386409012138	0	32.1310151654149	0	41.3214188944687	0	FPKM
TCONS_000355671	2.93494006823031	0	12.2389740759289	23.3629881299199	4.28538517425487	0	4.7639858297147	0	11.0673146726972	0	1.61253314424812	0	1.89213527878696	0	4.46790523612312	24.5017759867306	FPKM
TCONS_000355691	11.8279387386106	0	33.2911687939494	47.0674950232007	23.7492276049502	25.5832678060567	28.7947249446049	0	14.8656160756713	25.2655440259053	11.3732451310227	20.4215068445845	30.5044658499874	0	12.0058395322959	0	FPKM
TCONS_000355861	14.2100215608657	0	0	0	0	0	16.8685515533693	0	61.2368044637362	0	43.468167320578	0	4.66470575497903	0	14.8749965164617	0	FPKM
TCONS_00035587	0	0	0	0	8.19066062543196	0	0	0	0	0	0	0	0	0	0	0	FPKM
TCONS_000355891	0	129.71847717772	7.49951950578526	0	29.8949291892265	0	55.8119977321353	0	131.795655843849	0	43.4863776964979	0	13.0655976359839	0	43.3510603766907	0	FPKM
TCONS_000355931	676.641261042784	0	40.0523788990289	0	283.322397088805	0	181.980221418975	0	153.456515947815	0	0	0	1429.47316358135	0	8605.18548477314	0	FPKM
TCONS_00035594	0	0	0	0	3.41914028302453	0	0	0	5.78777849567452	0	0	0	0	0	7.15905614373804	0	FPKM
TCONS_00035596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46991546635279	0	FPKM
TCONS_000356061	158.433075756359	0	171.742923132485	0	51.0909240651944	0	0	0	185.918471244468	0	33.9444027343167	0	86.829640982444	0	168.729127152414	0	FPKM
TCONS_000356261	703.244250793185	0	265.327828032265	0	779.136591994216	0	646.198286242379	0	457.057536707881	0	270.905568233685	0	671.717628716981	2228.49171223932	550.331629840142	0	FPKM
TCONS_00035644	0	0	0	0	0	0	0	0	0	0	10.7723104567808	0	0	0	0	0	FPKM
TCONS_00035645	0	0	7.24605661990384	0	0	0	6.92922430701485	0	0	0	0	0	11.7063316398837	0	4.692031343933	0	FPKM
TCONS_00035651	0	0	0	0	0	0	0	0	4.34310894191929	0	0	0	0	0	0	0	FPKM
TCONS_000356861	229.811161296123	0	318.193899031176	0	222.213644775534	0	239.685771082526	99.6353346750891	76.8468487899411	0	277.545410592354	0	194.829759801597	255.24574677631	206.778948802312	0	FPKM
TCONS_000357111	104.140378453078	0	13.8584276798921	0	81.8349155705083	0	103.549927076258	0	101.739126595237	0	238.899847092152	0	71.6062623686391	0	127.994749773513	0	FPKM
TCONS_000357251	52.4909584324098	0	40.8377196617551	86.1758880899234	64.9280493328513	0	18.6403351800686	0	29.5424308776542	0	15.4697441969509	0	18.8180279944888	0	48.1633515938795	0	FPKM
TCONS_000357261	0	0	0	0	60.5154634558611	0	71.1048547266195	0	37.8385929734338	0	0	0	26.1311952719678	0	46.2644380901781	0	FPKM
TCONS_000357281	2.2590005585153	0	16.9919183208002	9.04681737035978	4.93124425312795	0	11.0461245511518	0	11.3964612153096	0	1.23871671831715	0	0	0	7.98466309562723	0	FPKM
TCONS_000357311	114.867481980738	0	297.716073846	77.3325109278571	241.881210648951	0	116.253412909569	0	118.099551465777	0	40.2125452846876	0	129.733698879652	0	259.521467001095	0	FPKM
TCONS_000357371	0	0	63.5999519967132	0	0	0	64.9031359637622	0	21.7497424178005	0	68.0847327571432	0	48.5786978183719	0	26.2353215999181	0	FPKM
TCONS_000358111	0	47.0590294818702	20.3760529968505	0	0	51.9622288636878	0	46.4655125067039	11.4456517419641	0	3.4215170268818	41.5782989220243	0	0	6.41220975020351	99.9843824394627	FPKM
TCONS_000358201	58.5203252793759	0	41.1450590383252	0	25.0828681527313	0	13.1337407507272	0	25.5760859913024	0	14.0008070625223	0	22.076805615156	0	26.5046780845168	0	FPKM
TCONS_000358211	19.8192405980495	0	28.3167207088584	0	0	0	7.71324214347667	0	24.0716103447553	0	27.7872319203181	0	52.6994714684369	0	5.29875953495882	0	FPKM
TCONS_000358261	393.682188243074	2507.37272053701	538.791566580851	1047.87840251357	135.502015998994	471.485499934934	504.076669658194	0	125.555331230031	447.497370952945	1572.75732669	392.328564187306	1189.22557306348	0	1489.35902621073	869.454834429713	FPKM
TCONS_000358511	0	2467.2716416732	174.749077799188	885.457250123962	0	792.290066900973	41.3750792436204	0	33.8922366510511	756.960726985081	50.1943827667023	0	67.2400268583563	882.346972358717	75.4840831997643	368.011823483864	FPKM
TCONS_000358551	99.2009743061843	0	65.8692737315357	0	108.352023772297	0	108.36164572299	0	112.456683442673	0	46.7576502529462	0	75.3235273549893	0	76.1875695296781	0	FPKM
TCONS_000359041	45.3455923630766	258.476076746716	367.820470439707	1041.71441191054	41.8328371540519	288.917806351107	58.4317445644599	726.507648672525	94.0329289212143	557.32273305495	170.539951086868	0	179.015655921597	646.179752991327	166.767160557618	542.615973311974	FPKM
TCONS_000359611	81.4004524562747	0	26.0806188179724	0	63.6029871015687	0	183.222407230709	110.881930481021	47.9551612336922	0	74.450050967574	0	55.6937596200526	0	119.007884363883	0	FPKM
TCONS_000359661	275.904691483374	4007.83130236482	690.997116332782	10365.2529902432	439.983016655557	4821.33855015021	285.94658503033	13199.5528843067	382.238945729021	6339.54608850005	284.314810850704	4725.82103393217	362.212699426766	4345.55883886667	495.450073365725	4986.67449759254	FPKM
TCONS_000359861	64.2676291588432	0	48.7436414470064	0	83.1448564155675	0	128.200991805606	0	63.8799715208891	0	120.767773541068	0	95.4008899259197	0	88.792851570113	0	FPKM
TCONS_000359891	228.673482279805	0	11.0447469085201	0	0	0	220.551192718796	0	31.8411214646763	0	458.249436913275	0	20.7281285803955	0	89.2654095930823	0	FPKM
TCONS_000360351	338.403248501983	0	284.343484240624	78.7073111221299	264.725946314636	0	81.9918523384463	0	204.845777951196	84.4334662175369	0	0	77.5581895476181	0	295.554587323779	82.4150646826392	FPKM
TCONS_000360361	9.95518177166396	0	0	0	22.5836693331657	0	0	0	12.088478280353	0	0	0	0	0	26.6249550890257	0	FPKM
TCONS_00036037	8.63510283284909	0	0	32.6736992665669	6.48604863262614	0	0	0	0	0	0	0	0	0	0	0	FPKM
TCONS_000360651	0	0	1.99385474825582	0	7.08708668101615	0	119.619703495168	0	0	0	23.9101620611656	0	9.37701054827419	0	2.47417639010153	0	FPKM
TCONS_00036066	9.80861624161681	0	0	0	0	0	0	0	5.95947634748796	0	0	0	6.5173548491551	0	0	0	FPKM
TCONS_000360681	239.254368545514	0	70.0916630733007	0	134.527181351519	0	791.936623139597	0	73.6591276549512	0	151.226666027885	0	153.157838955145	0	180.781207663301	0	FPKM
TCONS_00036070	103.107239777948	0	0	0	0	0	51.8687587619301	0	43.159645110323	0	0	0	0	0	391.144794762414	0	FPKM
TCONS_000361271	475.299227269078	0	380.724110000284	68.2433333428874	382.504993559225	0	369.59033204089	0	323.470182300526	0	354.439452672386	0	823.795464567629	0	447.299245495633	0	FPKM
TCONS_000361621	84.4976404033914	491.46859663108	157.102003440157	0	497.117825566861	0	110.5465437706	0	22.186484233419	0	52.4252442230002	0	361.014906108557	0	391.144794762414	0	FPKM
TCONS_000362151	40.346311217458	0	27.1592137094756	0	51.769873222207	0	51.2742744208191	188.244896822031	88.3267155746146	0	7.62241030705979	0	45.4174810740132	0	44.3566262101707	204.507258167099	FPKM
TCONS_000362301	63.219037528085	0	66.6725575575299	162.469220206232	0	0	0	0	30.5217379785709	0	84.2548567869645	597.104936714339	55.136822023852	0	0	0	FPKM
TCONS_000362661	113.74682361995	0	76.6968243693209	0	152.17511562387	0	115.037497111281	0	184.147819137378	0	167.700348955418	0	208.973377932967	0	218.557997870233	0	FPKM
TCONS_00036268	0	0	0	0	0	0	0	0	0	0	0	0	6.81542917476541	0	0	0	FPKM
TCONS_000362801	64.0877980860819	0	115.857610874679	0	64.0155470179031	0	88.2781752412706	0	79.8988471463828	0	42.9623051211516	0	35.6680250289071	0	49.3740150765672	0	FPKM
TCONS_000362841	56.285999293892	0	5.79454130335713	0	83.8767735704453	0	178.250925052672	0	220.977382964854	115.878984100534	309.074201016195	0	64.6495400614681	0	66.2503587364912	0	FPKM
TCONS_000362861	126.952888065356	0	79.6048841144508	0	98.073137453817	0	42.8616090368045	0	58.7705805757587	0	112.149079322547	0	76.4462003796908	0	46.7673124172452	213.309579178595	FPKM
TCONS_000362931	76.4431433481699	0	15.7102003440157	0	11.4263844838748	0	0	0	70.404858633662	0	153.301255670145	101.920492944579	100.614638729657	0	12.0520805108867	0	FPKM
TCONS_000363061	519.545034028852	60.950690586562	147.303945628429	30.9195024050271	532.587650235111	117.562271727657	191.715131178015	15.1684937521884	407.19154726747	132.794332205107	240.340931960671	0	377.954021937697	0	523.406190783678	16.2169259039574	FPKM
