Ids	Chimpanzee_GENKI_DPFC.bam.out	Chimpanzee_IYO_DPFC.bam.out	Chimpanzee_KENNY_DPFC.bam.out	Chimpanzee_MAYUMI_DPFC.bam.out	Chimpanzee_REIKO_DPFC.bam.out	Chimpanzee_YOSHIO_DPFC.bam.out	Chimpanzee_GENKI_PMC.bam.out	Chimpanzee_KENNY_PMC.bam.out	Chimpanzee_MAYUMI_PMC.bam.out	Chimpanzee_REIKO_PMC.bam.out	Chimpanzee_YOSHIO_PMC.bam.out	Chimpanzee_GENKI_STR.bam.out	Chimpanzee_IYO_STR.bam.out	Chimpanzee_KENNY_STR.bam.out	Chimpanzee_MAYUMI_STR.bam.out	Chimpanzee_REIKO_STR.bam.out	Chimpanzee_YOSHIO_STR.bam.out	Chimpanzee_GENKI_V1C.bam.out	Chimpanzee_IYO_V1C.bam.out	Chimpanzee_KENNY_V1C.bam.out	Chimpanzee_MAYUMI_V1C.bam.out	Chimpanzee_REIKO_V1C.bam.out	Chimpanzee_GENKI_VPFC.bam.out	Chimpanzee_IYO_VPFC.bam.out	Chimpanzee_KENNY_VPFC.bam.out	Chimpanzee_MAYUMI_VPFC.bam.out	Chimpanzee_REIKO_VPFC.bam.out	Chimpanzee_YOSHIO_VPFC.bam.out	Chimpanzee_IYO_ACC.bam.out	Chimpanzee_KENNY_ACC.bam.out	Chimpanzee_MAYUMI_ACC.bam.out	Chimpanzee_REIKO_ACC.bam.out	Chimpanzee_YOSHIO_ACC.bam.out	Chimpanzee_IYO_CB.bam.out	Chimpanzee_KENNY_CB.bam.out	Chimpanzee_MAYUMI_CB.bam.out	Chimpanzee_REIKO_CB.bam.out	Chimpanzee_YOSHIO_CB.bam.out	Chimpanzee_IYO_HIP.bam.out	Chimpanzee_KENNY_HIP.bam.out	Chimpanzee_MAYUMI_HIP.bam.out	Chimpanzee_REIKO_HIP.bam.out	Chimpanzee_YOSHIO_HIP.bam.out
TCONS_00011364	0	0	1.499978299	0	0	3.041122074	0	0	0.941545112	0	0	0	0	0.503803579	0	0	0	0	1.066913781	0	0	0.790950877	0	0	0	1.769179408	0	0	0	0	0.850948372	0	0.707219143	0.639329852	0.499092876	0	1.789488288	0	1.821779041	0	0	0	0
TCONS_00011366	0	1.468242322	11.9998264	2.229848115	1.671735787	2.027414716	1.382424197	6.660628951	1.883090223	0.757598441	1.442727017	0	4.380205341	5.038035791	7.108807154	0	0.8105132	0	1.066913781	6.693817157	0	7.118557889	1.694973851	5.222157673	2.44647657	4.422948519	1.461552003	5.479846208	2.836972621	13.2793276	8.509483723	0	2.828876572	1.278659704	2.994557258	3.456947364	8.94744144	8.266860702	5.465337122	7.326738034	7.684232539	0	6.06809093
TCONS_00011367	18.11501074	4.404726966	0	0	0.835867893	12.1644883	9.676969376	6.660628951	4.707725558	5.30318909	11.54181614	1.748583779	15.33071869	4.534232212	0	8.318147444	8.105132	0	1.066913781	5.020362868	7.622509385	3.954754383	3.389947701	1.958309127	5.382248455	4.422948519	0	4.109884656	2.836972621	0.66396638	1.701896745	0	0.707219143	3.19664926	1.497278629	4.938496234	7.157953152	0.59049005	12.75245329	8.140820038	6.723703471	5.869333522	11.12483337
TCONS_00011369	13.99796284	1.468242322	142.4979384	1.114924058	60.18248833	20.27414716	11.05939357	130.3580238	4.707725558	54.54708779	37.51090244	19.23442157	0.730034224	71.03630465	8.124351034	20.47543986	33.2310412	16.48124326	0	148.9374317	3.811254693	121.0154841	3.389947701	0	83.6694987	2.653769112	51.15432009	19.17946173	1.418486311	151.3843347	8.509483723	9.481234512	23.33823172	1.278659704	71.8693742	1.975398494	42.94771891	12.40029105	1.821779041	58.61390428	0	64.56266874	6.06809093
TCONS_00011371	47.75775558	77.81684307	118.4982857	73.5849878	100.3041472	57.78131941	47.00242268	50.43047634	66.84970293	65.15346597	105.3190722	38.46884313	87.60410682	98.74550151	93.43003689	72.94375451	106.9877424	56.76872677	102.423723	95.38689449	90.51729895	81.46794028	50.84921552	85.5128319	89.05174716	122.0733791	86.23156815	87.67753932	147.5225763	50.4614449	103.8157014	119.4635548	94.06014603	81.19489121	68.37572407	58.76810519	55.47413693	113.3740896	69.22760355	21.1661321	49.9475115	73.36666902	78.88518209
TCONS_00011398	13.17455326	7.34121161	5.999913198	14.49401275	8.358678935	10.13707358	16.58909036	14.27277632	13.18163156	13.63677195	12.98454315	10.49150267	4.380205341	11.58748232	14.21761431	8.318147444	17.0207772	1.831249251	2.133827563	10.04072574	32.39566489	4.745705259	6.779895403	6.527697092	22.50758445	24.76851171	10.23086402	15.06957707	4.255458932	15.27122675	18.72086419	5.688740707	5.657753145	16.62257615	6.488207393	29.63097741	12.52641802	16.5337214	12.75245329	10.58306605	14.40793601	0	6.06809093
TCONS_00011405	0.823409579	0	0	0	0.835867893	0	0	0	0	0	1.442727017	0	0	0	0	0.639857496	0	1.831249251	0	0	0	4.745705259	0	0.652769709	0	0.884589704	0	0	0	0	0	0	0	0	0.998185753	0.987699247	0	8.266860702	0	0	0	2.934666761	1.011348488
TCONS_00011413	3.293638316	7.34121161	8.999869796	7.804468403	5.015207361	2.027414716	5.529696786	1.903036843	13.18163156	5.30318909	4.328181051	6.994335115	6.570308012	5.038035791	7.108807154	8.958004939	0.8105132	7.324997003	4.267655126	10.04072574	16.19783244	10.2823614	1.694973851	9.138775928	15.16815474	8.845897039	0	2.739923104	1.418486311	15.93519313	14.46612233	12.32560487	4.950534002	1.278659704	5.989114517	4.938496234	11.63167387	8.857350752	5.465337122	2.442246011	7.684232539	8.804000283	1.011348488
TCONS_00011432	5.763867052	2.936484644	1.499978299	2.229848115	1.671735787	8.109658864	4.14727259	5.709110529	0	2.272795324	4.328181051	6.994335115	8.760410682	17.63312527	4.062175517	12.15729242	1.6210264	1.831249251	0	0	0.952813673	2.37285263	0	0.652769709	1.957181256	2.653769112	0	0	0	3.319831901	4.254741861	1.896246902	0.707219143	0	0	0.987699247	0	1.1809801	4.554447602	5.698574027	1.921058135	2.934666761	4.045393953
TCONS_00011434	0	1.468242322	0	5.574620288	6.686943148	4.054829432	2.764848393	7.612147372	1.883090223	0	2.885454034	0	3.650171118	11.08367874	11.17098267	11.51743492	1.6210264	0	2.133827563	0	11.43376408	1.581901753	0	0.652769709	4.403657826	4.422948519	1.461552003	1.369961552	0	9.295529323	6.807586978	0	0.707219143	2.557319408	0.998185753	4.444646611	0	1.1809801	5.465337122	13.02531206	0	5.869333522	9.102136395
TCONS_00011435	6.587276631	4.404726966	0	1.114924058	0.835867893	3.041122074	6.912120983	11.41822106	0.941545112	2.272795324	1.442727017	6.994335115	8.030376459	12.59508948	0	14.7167224	1.6210264	0	2.133827563	0	2.858441019	0	5.084921552	1.958309127	1.957181256	0.884589704	0	4.109884656	0	4.647764662	0.850948372	4.740617256	1.414438286	1.917989556	1.996371506	0.987699247	0	0.59049005	2.732668561	8.140820038	0.960529067	2.934666761	3.034045465
TCONS_00011439	56.81526095	82.22157004	5.999913198	107.0327095	59.34662044	46.63053847	60.82666465	25.69099738	69.67433826	55.30468623	80.79271295	33.2230918	59.13277211	30.22821475	54.83936948	52.46831465	45.3887392	58.59997603	49.07803395	20.08145147	77.17790752	34.80183857	47.45926782	90.08221986	64.58698146	74.30553512	40.92345607	49.31861587	104.967987	45.81368024	62.11923118	36.02869115	65.06416117	77.3589121	49.41019476	62.71890218	34.89502161	65.54439556	67.40582451	38.26185418	79.72391259	14.6733338	62.70360628
TCONS_00011444	0	0	0	1.114924058	0	0	1.382424197	1.903036843	0	0	2.885454034	0	0.730034224	0.503803579	0	0	0	1.831249251	0	0	0	0	0	0	0	0.884589704	0	0	0	0	0	0	0.707219143	0.639329852	0	0	0	0	0	2.442246011	0.960529067	0	0
TCONS_00011446	0	0	7.499891497	3.344772173	0.835867893	5.06853679	0	3.806073686	2.824635335	3.787992207	5.770908068	0	1.460068447	5.54183937	7.108807154	5.118859965	0.8105132	7.324997003	1.066913781	3.346908579	5.716882039	0	3.389947701	0	3.914362512	0.884589704	0	4.109884656	4.255458932	2.655865521	2.552845117	0	2.121657429	2.557319408	0.998185753	0.987699247	0	0	2.732668561	2.442246011	0	0	1.011348488
TCONS_00011447	0	1.468242322	0	1.114924058	0	0	1.382424197	0	2.824635335	0	0	0	0.730034224	1.007607158	3.046631638	0.639857496	0.8105132	0	0	0	0.952813673	0	1.694973851	2.611078837	0	0.884589704	2.923104005	0	4.255458932	1.32793276	0	0.948123451	0	0	0	0	0	0	0	0	0	0	1.011348488
TCONS_00011460	2.470228737	8.809453933	0	11.14924058	1.671735787	14.19190301	1.382424197	0.951518422	10.35699623	4.545590649	0	0	0.730034224	0	3.046631638	4.47900247	1.6210264	7.324997003	7.46839647	3.346908579	7.622509385	13.4461649	0	5.874927382	6.360839083	11.49966615	0	10.95969242	7.092431553	7.967596563	5.956638606	0	7.072191431	0.639329852	1.497278629	2.963097741	0.894744144	0	3.643558082	4.884492023	0.960529067	17.60800057	0
TCONS_00011465	5.763867052	1.468242322	2.999956599	2.229848115	0	6.082244148	2.764848393	10.46670264	10.35699623	0.757598441	4.328181051	3.497167558	4.380205341	4.534232212	6.093263275	2.559429983	6.4841056	1.831249251	2.133827563	1.673454289	0	0	5.084921552	1.305539418	0.489295314	0	0	0	0	2.655865521	0	0	0	0	2.495464382	0.493849623	0.894744144	1.1809801	1.821779041	10.58306605	3.842116269	0	5.056742442
TCONS_00011466	1.646819158	1.468242322	0	0	1.671735787	0	4.14727259	5.709110529	0.941545112	2.272795324	2.885454034	0	0	1.007607158	0	3.839144974	2.4315396	0	0	3.346908579	0.952813673	0.790950877	0	0	0.978590628	0	0	0	0	1.32793276	0	0	0.707219143	0	0.499092876	0	0.894744144	0	2.732668561	5.698574027	0	0	2.022696977
TCONS_00011472	8.234095789	5.872969288	4.499934898	0	2.50760368	9.123366222	1.382424197	22.83644212	4.707725558	2.272795324	0	10.49150267	2.190102671	5.038035791	7.108807154	3.199287478	0.8105132	1.831249251	1.066913781	0	0.952813673	3.163803506	6.779895403	1.305539418	0	3.538358815	0	0	0	0	1.701896745	0	0	0	0.499092876	0	2.684232432	0.59049005	2.732668561	5.698574027	3.842116269	2.934666761	6.06809093
TCONS_00011475	28.81933526	14.68242322	46.49932728	4.45969623	6.686943148	24.32897659	22.11878714	21.8849237	11.29854134	7.575984415	10.09908912	6.994335115	14.60068447	42.82330422	26.40414086	13.43700741	11.3471848	5.493747752	13.86987916	26.77526863	11.43376408	11.07331227	16.94973851	10.44431535	18.59322193	11.49966615	27.76948805	9.589730864	8.510917863	19.91899141	11.06232884	11.37748141	7.072191431	1.278659704	4.990928764	1.975398494	1.789488288	1.77147015	9.108895204	39.89001819	27.85534295	2.934666761	14.15887884
TCONS_00011512	4.117047895	10.27769625	19.49971789	20.06863304	20.89669734	7.095951506	0	5.709110529	16.0062669	18.1823626	4.328181051	0	7.300342235	23.67876822	31.48186025	5.758717461	2.4315396	10.9874955	16.00370672	31.7956315	15.24501877	17.40091928	6.779895403	13.70816389	18.10392662	10.61507645	8.769312015	4.109884656	4.255458932	5.975697422	5.956638606	12.32560487	6.364972288	24.29453438	9.482764652	18.27243607	29.52655675	23.02911195	11.84156377	6.512656031	1.921058135	14.6733338	4.045393953
TCONS_00011529	0	0	0	0	0	0	1.382424197	5.709110529	0	0	1.442727017	0	0	1.007607158	0	4.47900247	0	0	0	6.693817157	0	1.581901753	0	0	3.914362512	0	0	1.369961552	0	0.66396638	0	0	0	0	0.998185753	0	6.263209008	0	0	1.628164008	0	0	0
TCONS_00011535	0.823409579	0	0	2.229848115	0.835867893	0	0	0	0.941545112	0	0	0	0	0	1.015543879	0.639857496	0	0	0	0	0	0	0	0	0.489295314	1.769179408	0	0	0	0.66396638	0	0	0	1.278659704	0	0.493849623	0	0.59049005	0	0	0	0	0
TCONS_00011549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652769709	0.489295314	0	4.384656008	0	0	0	0	0.948123451	0	0	3.992743011	0	4.47372072	0	0	0	0	0	0
TCONS_00011559	22.23205863	41.11078502	14.99978299	57.97605099	30.09124417	37.50717225	29.03090813	29.49707107	36.72025936	51.51669402	30.29726735	13.98867023	34.31160851	59.95262591	69.05698378	44.7900247	17.0207772	21.97499101	19.20444807	46.8567201	64.79132977	34.01088769	32.20450316	37.86064313	79.26584088	70.76717631	24.84638404	30.13915414	32.62518514	55.77317594	67.22492141	27.49558008	36.77539544	71.60494343	94.32855364	104.6961202	70.68478737	62.59194531	9.108895204	46.40267422	44.1843371	17.60800057	22.24966674
TCONS_00011564	0	0	0	1.114924058	0.835867893	0	0	0	0	0	0	1.748583779	0	1.007607158	1.015543879	0	0	0	0	0	0	0.790950877	0	0	0	0.884589704	1.461552003	0	0	0	0	0	0.707219143	0	0.499092876	0.493849623	0	0.59049005	0	0.814082004	0.960529067	0	0
TCONS_00011569	2.470228737	0	1.499978299	2.229848115	3.343471574	0	0	0	2.824635335	1.515196883	0	0	2.920136894	1.511410737	3.046631638	2.559429983	1.6210264	3.662498502	2.133827563	1.673454289	0	5.536656136	0	1.958309127	3.425067198	4.422948519	2.923104005	1.369961552	1.418486311	1.32793276	0.850948372	0.948123451	1.414438286	1.278659704	1.996371506	0.987699247	0.894744144	0	0.91088952	2.442246011	0.960529067	2.934666761	2.022696977
TCONS_00011580	0	0	0	1.114924058	0.835867893	2.027414716	0	0	1.883090223	1.515196883	1.442727017	1.748583779	2.920136894	1.511410737	16.24870207	3.839144974	0	0	1.066913781	0	1.905627346	3.163803506	5.084921552	0	0.978590628	0.884589704	0	0	0	0	4.254741861	4.740617256	1.414438286	4.475308965	0.998185753	3.456947364	1.789488288	0	1.821779041	0	0	0	1.011348488
TCONS_00011586	0	0	0	0	0	0	0	0	0	0.757598441	0	0	0.730034224	0.503803579	0	1.279714991	0	0	0	0	0.952813673	0	0	1.305539418	0	0	1.461552003	0	0	0	0	0	0	2.557319408	0.499092876	0.987699247	0.894744144	0.59049005	0	0	0	0	0
TCONS_00011587	0.823409579	0	0	0	0	0	0	0	0	0	0	0	0.730034224	0	0	1.919572487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707219143	1.917989556	0	0.493849623	0	0	0	0	0	0	0
TCONS_00011598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978590628	0	1.461552003	0	0	0.66396638	0	0	0	0	2.495464382	0	0	0	0	14.65347607	0	0	0
TCONS_00011616	0.823409579	0	0	0	0	0	0	3.806073686	0	0	1.442727017	0	0.730034224	0	0	0	0	0	0	0	0	0	0	0	0.489295314	0	0	1.369961552	0	1.32793276	0	0	0.707219143	0	0	0	0.894744144	0	0	0	0	0	0
TCONS_00011617	16.46819158	33.76957341	0	41.25219013	5.851075254	23.31526923	26.26605973	6.660628951	34.83716913	17.42476415	10.09908912	20.98300535	32.12150584	12.0912859	12.18652655	10.23771993	11.3471848	3.662498502	25.60593076	8.367271446	34.30129223	1.581901753	27.11958161	21.5414004	15.16815474	27.42228082	11.69241602	19.17946173	28.36972621	6.639663802	48.50405722	3.792493805	15.55882115	106.7680853	44.91835888	74.07744352	25.94758017	41.92479356	25.50490657	1.628164008	35.53957549	8.804000283	23.26101523
TCONS_00011624	0	5.872969288	5.999913198	7.804468403	1.671735787	0	0	1.903036843	3.766180447	7.575984415	0	0	0	1.007607158	6.093263275	0	0	0	1.066913781	0	11.43376408	1.581901753	0	4.569387964	16.63604068	25.65310141	2.923104005	0	1.418486311	5.975697422	25.52845117	1.896246902	4.950534002	0	0	0	0	0	1.821779041	0	0	0	0
TCONS_00011643	0	0	0	0	0	1.013707358	0	0	1.883090223	0	0	0	0	0.503803579	2.031087758	0	0	0	0	0	0.952813673	0	0	0.652769709	0.978590628	2.653769112	0	1.369961552	4.255458932	2.655865521	4.254741861	0	0.707219143	0	0	0.987699247	0	0.59049005	0	1.628164008	0.960529067	0	1.011348488
TCONS_00011654	25.52569695	584.3604442	331.4952042	808.3199417	405.3959283	101.3707358	37.32545331	54.23655003	590.348785	425.0127257	124.0745235	13.98867023	177.3983163	254.4208075	542.3004315	248.2647083	34.0415544	406.5373337	343.5462376	80.32580589	682.21459	276.8328068	44.06932012	644.2837029	878.774384	1076.54567	207.5403844	227.4136176	828.3960053	351.9021815	980.2925249	249.3564677	325.3208058	70.32628373	36.93287285	86.91753373	26.84232432	51.96312441	191.2867993	61.87023229	134.4740694	275.8586755	120.3504701
TCONS_00011656	0.823409579	0	13.49980469	0	2.50760368	5.06853679	1.382424197	5.709110529	3.766180447	3.030393766	8.656362101	3.497167558	0.730034224	2.519017896	1.015543879	1.919572487	6.4841056	0	0	1.673454289	0.952813673	6.327607012	3.389947701	0.652769709	1.467885942	0.884589704	1.461552003	0	0	5.311731042	2.552845117	0	2.121657429	0.639329852	0.998185753	0.493849623	0.894744144	0	1.821779041	1.628164008	3.842116269	2.934666761	4.045393953
TCONS_00011660	15.644782	22.02363483	26.99960939	27.87310144	20.06082944	10.13707358	17.97151455	9.515184216	33.89562402	28.78874078	25.9690863	17.48583779	27.74130049	28.21300043	22.34196534	49.90888466	28.367962	9.156246254	17.0706205	20.08145147	22.86752816	49.82990522	13.55979081	30.02740662	20.55040319	29.19146023	32.15414406	24.65930794	28.36972621	27.88658797	30.6341414	32.23619734	36.77539544	66.49030462	56.89658791	47.90341347	87.68492611	110.4216394	14.57423233	11.39714805	8.644761606	11.73866704	23.26101523
TCONS_00011673	0	1.468242322	0	0	0	0	1.382424197	0	0	0	1.442727017	0	1.460068447	0.503803579	1.015543879	0	4.052566	0	2.133827563	1.673454289	0	1.581901753	0	1.305539418	0	0	0	0	0	0	0.850948372	0.948123451	1.414438286	0	0.499092876	0	0	1.1809801	1.821779041	0.814082004	2.881587202	0	1.011348488
TCONS_00011674	0	1.468242322	0	0	0	0	1.382424197	0	0	0.757598441	1.442727017	0	0.730034224	0.503803579	4.062175517	0	1.6210264	0	0	5.020362868	0	1.581901753	1.694973851	0	0	0	0	0	0	0	0	0.948123451	0.707219143	0	0.998185753	0	0	0.59049005	0.91088952	0.814082004	0.960529067	0	2.022696977
TCONS_00011678	0	0	1.499978299	0	5.015207361	1.013707358	1.382424197	1.903036843	3.766180447	2.272795324	0	0	0	0.503803579	0	0	0.8105132	1.831249251	0	0	2.858441019	2.37285263	0	0	6.360839083	6.192127927	4.384656008	0	1.418486311	2.655865521	2.552845117	5.688740707	4.243314859	0	0	0	0	0	0	0	0	0	0
TCONS_00011683	6.587276631	33.76957341	37.49945748	10.03431652	18.38909366	1.013707358	5.529696786	18.07885001	14.12317668	13.63677195	5.770908068	3.497167558	54.02253254	33.7548398	18.27978983	42.87045221	0.8105132	18.31249251	38.40889613	40.16290294	13.33939142	29.26518243	13.55979081	18.93032157	13.21097348	8.845897039	4.384656008	10.95969242	68.08734291	21.24692417	7.65853535	53.09491327	7.779410574	18.54056571	9.981857528	1.48154887	14.3159063	5.904900501	33.70291225	19.53796809	7.684232539	23.47733409	6.06809093
TCONS_00011684	0.823409579	2.936484644	19.49971789	21.18355709	77.73571409	11.15078094	1.382424197	10.46670264	16.94781201	78.03263947	1.442727017	0	4.380205341	14.10650022	11.17098267	23.03486984	0.8105132	1.831249251	7.46839647	21.75490576	16.19783244	49.82990522	0	5.222157673	17.61463131	21.23015289	45.30811208	6.84980776	7.092431553	33.86228539	20.42276093	73.00550574	0.707219143	6.393298521	22.95827231	3.456947364	162.8434342	8.266860702	0.91088952	8.140820038	7.684232539	44.02000141	2.022696977
TCONS_00011686	2.470228737	1.468242322	0	1.114924058	0	1.013707358	1.382424197	0	0	0	0	1.748583779	1.460068447	0.503803579	4.062175517	2.559429983	1.6210264	0	0	1.673454289	0.952813673	1.581901753	0	0.652769709	0.489295314	0.884589704	0	0	0	0.66396638	0	0.948123451	0	1.917989556	0	1.48154887	0	0	2.732668561	2.442246011	0	0	1.011348488
TCONS_00011699	0	14.68242322	0	25.64325332	13.3738863	3.041122074	1.382424197	0	27.30480824	15.15196883	10.09908912	0	3.650171118	3.022821475	9.139894913	7.678289948	0	16.48124326	14.93679294	0	38.11254693	12.65521402	10.1698431	10.44431535	7.828725025	24.76851171	7.307760013	5.479846208	4.255458932	3.983798281	12.76422558	4.740617256	16.97325943	13.42592689	1.996371506	11.35854134	10.73692973	7.676370652	3.643558082	1.628164008	0	2.934666761	0
TCONS_00011700	0	0	0	12.26416463	0.835867893	5.06853679	1.382424197	0	2.824635335	4.545590649	4.328181051	0	0.730034224	1.007607158	7.108807154	1.919572487	0	3.662498502	1.066913781	0	16.19783244	2.37285263	0	1.958309127	5.871543769	11.49966615	0	2.739923104	0	7.303630183	10.21138047	0	4.243314859	2.557319408	2.994557258	8.889293222	3.578976576	7.676370652	0.91088952	0	0	0	0
TCONS_00011703	0	0	0	2.229848115	0	0	1.382424197	0	0.941545112	0	0	0	0	0.503803579	0	0	0	0	1.066913781	0	0.952813673	0	0	0	0.489295314	2.653769112	0	0	1.418486311	0	1.701896745	0	1.414438286	3.19664926	0.998185753	0.493849623	0	0.59049005	0	0	0.960529067	0	0
TCONS_00011711	49.40457474	27.89660412	40.49941408	14.49401275	20.06082944	27.37009867	22.11878714	41.86681055	16.0062669	22.72795324	43.28181051	54.20609714	48.18225875	40.80808991	20.31087758	14.0768649	97.261584	10.9874955	24.53901697	68.61162586	12.38657775	11.07331227	23.72963391	26.11078837	5.382248455	8.845897039	46.76966408	45.20873121	31.20669883	15.27122675	5.105690234	26.54745663	23.33823172	3.835979113	4.990928764	2.469248117	2.684232432	3.542940301	23.68312753	65.12656031	48.02645337	29.34666761	45.51068198
TCONS_00011717	0	1.468242322	0	1.114924058	4.179339467	4.054829432	1.382424197	7.612147372	0.941545112	1.515196883	1.442727017	0	0.730034224	8.060857266	1.015543879	10.23771993	1.6210264	0	0	1.673454289	1.905627346	9.491410519	0	0.652769709	0.489295314	4.422948519	4.384656008	2.739923104	1.418486311	4.647764662	0.850948372	3.792493805	2.828876572	1.278659704	62.88570243	1.48154887	47.42143963	14.76225125	0.91088952	3.256328015	3.842116269	2.934666761	0
TCONS_00011722	11.5277341	14.68242322	10.4998481	8.91939246	36.77818731	15.20561037	12.44181777	11.41822106	16.94781201	47.72870181	14.42727017	15.73725401	11.68054758	15.61791095	18.27978983	37.11173475	14.5892376	16.48124326	10.66913781	0	11.43376408	45.08419996	20.33968621	7.83323651	27.40053759	15.92261467	19.00017603	19.17946173	43.97307563	13.2793276	17.86991582	28.44370354	17.68047858	21.73721497	102.8131325	14.32163908	104.6850648	30.11499256	6.376226643	23.60837811	24.97375575	55.75866846	12.13618186
TCONS_00011724	0	0	1.499978299	0	0	1.013707358	0	0	0	0	0	0	0	0	0	0	0	1.831249251	0	0	0	0	0	1.305539418	0.489295314	0.884589704	0	0	0	0	0	0	0	0	0.499092876	0.493849623	0	0	0	0	0	0	1.011348488
TCONS_00011728	0	0	0	0	0	1.013707358	1.382424197	0	0.941545112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884589704	0	0	1.418486311	1.32793276	0	0	0	1.278659704	0	0.493849623	0	0	1.821779041	2.442246011	0	0	0
TCONS_00011733	1.646819158	1.468242322	0	0	1.671735787	0	8.294545179	0	0	0.757598441	0	0	0.730034224	0.503803579	0	0.639857496	0	0	6.401482689	0	0.952813673	0	0	1.305539418	0	0.884589704	1.461552003	1.369961552	0	0	0	0	4.243314859	0.639329852	1.996371506	0.493849623	0	1.1809801	0	1.628164008	0	0	0
TCONS_00011773	3.293638316	2.936484644	0	0	0.835867893	2.027414716	5.529696786	0	0	0.757598441	1.442727017	5.245751337	0	1.007607158	2.031087758	0	0.8105132	1.831249251	3.200741344	1.673454289	0	0	1.694973851	1.305539418	0.489295314	0.884589704	0	1.369961552	1.418486311	0	0	1.896246902	1.414438286	0.639329852	0.499092876	0	1.789488288	0.59049005	1.821779041	1.628164008	0.960529067	0	0
TCONS_00011776	6.587276631	1.468242322	0	3.344772173	3.343471574	0	1.382424197	1.903036843	6.590815782	3.030393766	0	0	0.730034224	3.022821475	2.031087758	3.839144974	1.6210264	1.831249251	4.267655126	3.346908579	6.669695712	0.790950877	3.389947701	0.652769709	2.935771884	3.538358815	0	1.369961552	0	3.983798281	1.701896745	0.948123451	3.536095716	1.278659704	7.486393146	7.407744352	1.789488288	1.77147015	0	4.070410019	0	11.73866704	1.011348488
TCONS_00011815	23.05546821	10.27769625	25.49963109	15.60893681	7.522811041	13.17819565	15.20666616	15.22429474	6.590815782	6.060787532	20.19817824	22.73158912	13.14061602	12.59508948	7.108807154	8.318147444	16.210264	16.48124326	19.20444807	15.0610886	4.764068366	16.60996841	15.25476466	5.874927382	5.871543769	2.653769112	8.769312015	5.479846208	15.60334942	13.94329399	3.403793489	11.37748141	4.243314859	2.557319408	5.49002164	1.975398494	0.894744144	4.133430351	22.77223801	23.60837811	17.28952321	8.804000283	12.13618186
TCONS_00011869	0.823409579	10.27769625	47.99930558	14.49401275	25.0760368	5.06853679	0	28.54555265	3.766180447	9.848779739	11.54181614	0	0.730034224	0.503803579	1.015543879	5.118859965	1.6210264	1.831249251	11.7360516	18.40799718	19.05627346	46.66610172	0	10.44431535	23.48617507	9.730486743	23.38483204	16.43953862	4.255458932	19.91899141	5.105690234	26.54745663	11.31550629	0	0	0	0	0	0	0	0	0	5.056742442
TCONS_00011881	0	1.468242322	0	15.60893681	20.89669734	4.054829432	5.529696786	0	5.64927067	22.72795324	2.885454034	1.748583779	0.730034224	7.053250108	4.062175517	16.63629489	0.8105132	1.831249251	0	0	16.19783244	33.21993682	3.389947701	1.305539418	30.82560479	7.076717631	17.53862403	8.219769312	1.418486311	18.59105865	2.552845117	5.688740707	2.121657429	10.86860749	70.87118845	8.395443599	73.3690198	13.58127115	0	0.814082004	0.960529067	32.28133437	5.056742442
TCONS_00011886	4.117047895	0	8.999869796	0	0	4.054829432	2.764848393	2.854555265	0.941545112	2.272795324	0	10.49150267	0.730034224	0	0	0.639857496	1.6210264	0	0	0	0	0	0	0.652769709	0	0	5.84620801	1.369961552	0	0.66396638	0	0	0	0	0	0.493849623	0	0	2.732668561	7.326738034	3.842116269	2.934666761	1.011348488
